Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,sales_norm
4950,CA-2018-107125,27/11/2018,02/12/2018,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045.0,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,0.002232280151158971
305,CA-2016-144253,04/05/2016,09/05/2016,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024.0,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,0.003227405039332437
5427,CA-2017-153598,03/12/2017,06/12/2017,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045.0,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,0.013866240213146752
674,CA-2018-130351,05/12/2018,08/12/2018,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201.0,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,0.007557948522539579
7162,CA-2015-138709,04/07/2015,09/07/2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,21.84,0.002607327219566056
7069,CA-2017-114209,21/05/2017,26/05/2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,82.656,0.010210281390314487
9143,US-2018-166688,20/05/2018,26/05/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115.0,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,8.288,0.0009131145958817833
8775,CA-2016-132276,23/02/2016,28/02/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024.0,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10.896,0.0012391555140170093
3123,CA-2016-121720,11/06/2016,12/06/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,0.009703217753828106
1577,CA-2017-109057,22/04/2017,27/04/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Aurora,Illinois,60505.0,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,23.952,0.002871360355724644
5389,CA-2018-164707,18/02/2018,21/02/2018,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045.0,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,0.013569953029105155
4240,CA-2018-158673,29/12/2018,04/01/2019,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Grand Rapids,Michigan,49505.0,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,0.026092774643217725
6189,CA-2016-138954,15/11/2016,17/11/2016,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,119.04,0.014758852235955616
3334,CA-2018-122595,14/12/2018,20/12/2018,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",2.032,0.00013101644256354174
8815,CA-2016-144274,23/11/2016,25/11/2016,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,0.03837931660423384
5528,CA-2016-142055,08/05/2016,10/05/2016,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,0.0046200798200174125
6093,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,0.004692588919909449
3777,US-2015-102715,11/04/2015,13/04/2015,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180.0,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.944,0.041875255344545746
8397,CA-2015-152254,30/06/2015,30/06/2015,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,310.688,0.03871785909131596
3186,CA-2015-123498,07/11/2015,09/11/2015,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041.0,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,0.003133143209472789
3026,CA-2016-164441,08/11/2016,13/11/2016,Standard Class,AC-10450,Amy Cox,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,0.0021197660306368454
312,CA-2017-142902,12/09/2017,14/09/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004.0,West,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,0.0017812235435547162
4141,CA-2018-127313,01/12/2018,04/12/2018,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,0.009768225912352003
2454,CA-2018-140949,17/03/2018,22/03/2018,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011.0,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,57.06,0.007010379802665235
1209,CA-2017-137050,14/07/2017,18/07/2017,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009.0,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,14.07,0.0016359553123917053
4363,CA-2018-111332,20/05/2018,22/05/2018,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103.0,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,0.01637155463010608
9053,CA-2015-141838,26/03/2015,31/03/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,0.0033694228625692525
3001,CA-2015-138317,21/06/2015,25/06/2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.416,0.00542968142501884
93,CA-2016-149587,31/01/2016,05/02/2016,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,0.001497187897081084
120,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,0.00575772259418557
1672,CA-2017-107615,22/03/2017,25/03/2017,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031.0,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,0.007200403650658158
7932,US-2017-168095,15/07/2017,20/07/2017,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206.0,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,0.02866559753249033
5769,CA-2016-154900,25/02/2016,01/03/2016,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Leominster,Massachusetts,1453.0,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,3.15,0.0002707839833899155
4372,US-2017-165078,05/11/2017,10/11/2017,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226.0,Central,OFF-LA-10000414,Office Supplies,Labels,Avery 503,51.75,0.006346546491584695
4367,CA-2018-111332,20/05/2018,22/05/2018,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103.0,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5,0.002564821885146586
7377,US-2018-145597,02/11/2018,05/11/2018,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,61701.0,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336,0.0066698370645516016
5503,CA-2018-127782,02/11/2018,06/11/2018,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.312,0.000291036525083898
2276,CA-2015-157882,03/10/2015,08/10/2015,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,0.015172904199477037
2834,CA-2018-134649,26/01/2018,31/01/2018,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244.0,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,15.47,0.0018109772776483451
8708,CA-2015-146815,08/09/2015,13/09/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,0.000317039788493456
1684,CA-2017-147585,07/11/2017,12/11/2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,94110.0,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,0.0017297170794934767
347,CA-2018-134306,08/07/2018,12/07/2018,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,0.0008221031739483306
6366,CA-2018-144848,04/04/2018,05/04/2018,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009.0,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22,0.0050301312814758255
8273,CA-2017-139549,20/10/2017,25/10/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020.0,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,0.048275058519844254
4422,CA-2015-117016,04/03/2015,09/03/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063.0,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552,0.0018212285641848053
795,CA-2015-156433,20/09/2015,26/09/2015,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,0.002592325336829772
4140,CA-2018-127313,01/12/2018,04/12/2018,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,37.392,0.004551571222188386
4223,CA-2018-134565,11/06/2018,13/06/2018,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,0.012748599949293638
9306,CA-2016-137603,19/09/2016,24/09/2016,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,87505.0,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,8.4,0.0009271163531023145
544,CA-2015-103849,11/05/2015,16/05/2015,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,0.007141896307986653
6338,CA-2017-165995,30/08/2017,06/09/2017,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,0.04237731835345336
5399,CA-2017-163202,27/09/2017,02/10/2017,Standard Class,BM-11650,Brian Moss,Corporate,United States,Lancaster,Ohio,43130.0,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,0.00024040517084894156
2886,US-2017-159856,18/10/2017,22/10/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,85281.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92,0.038371815662865696
89,CA-2017-159695,05/04/2017,10/04/2017,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095.0,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,0.01967546927139356
3694,US-2016-131359,30/10/2016,02/11/2016,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219.0,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",15.488,0.0018132275600587875
6298,CA-2015-141313,28/12/2015,01/01/2016,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915.0,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,141.76,0.017599208700691937
8509,CA-2016-135853,11/12/2016,14/12/2016,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,0.021783483827220316
9796,CA-2017-125920,21/05/2017,28/05/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,0.00035179415016584585
9450,CA-2015-140032,08/09/2015,13/09/2015,Standard Class,TS-21340,Toby Swindell,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,0.0009531196165118724
5360,CA-2015-150490,05/08/2015,11/08/2015,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,0.0056252059633484005
5212,CA-2016-130876,12/05/2016,16/05/2016,Second Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,0.004456309266812985
7946,CA-2018-134194,25/12/2018,01/01/2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,0.005000127516003258
1982,CA-2016-119592,14/12/2016,16/12/2016,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,3.76,0.00034704355396602274
7052,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,0.0027923504399802175
7503,US-2018-120147,30/03/2018,30/03/2018,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,0.0006370799535341686
4163,CA-2016-163587,14/03/2016,18/03/2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,3820.0,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,0.0019422437515908247
7143,CA-2015-122217,24/11/2015,29/11/2015,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,23464.0,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,0.013772478446044982
6998,CA-2018-117443,23/12/2018,25/12/2018,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107.0,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,175.872,0.021863743899859435
4764,CA-2015-112851,17/09/2015,21/09/2015,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911.0,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,0.022747354793026527
6841,CA-2016-166338,06/12/2016,07/12/2016,First Class,MP-18175,Mike Pelletier,Home Office,United States,Troy,Ohio,45373.0,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,14.832,0.001731217267767105
2329,CA-2018-138422,23/09/2018,26/09/2018,First Class,KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525.0,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,0.0016712097368219714
5941,CA-2018-112431,12/10/2018,14/10/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049.0,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,435.84,0.0543638226597438
3298,US-2016-110569,23/05/2016,30/05/2016,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,0.015102895413374381
1225,CA-2017-126004,04/12/2017,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,9.301167296495711e-05
6683,CA-2018-154466,01/01/2018,02/01/2018,First Class,DP-13390,Dennis Pardue,Home Office,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.6,0.00032704104365097826
9557,CA-2016-156853,03/12/2016,05/12/2016,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301.0,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,0.022962381778913254
6886,CA-2018-123036,10/09/2018,17/09/2018,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503.0,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,0.004509565950526791
4575,CA-2017-139395,12/12/2017,18/12/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,0.004062509844985546
8093,CA-2018-143658,08/11/2018,13/11/2018,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,0.013616208834208696
6429,CA-2017-143714,23/05/2017,27/05/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,0.015176654670161108
8188,CA-2017-127194,10/12/2017,16/12/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024.0,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,0.007730470174006838
933,CA-2018-114216,02/09/2018,06/09/2018,Standard Class,RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,0.00140117584756887
5169,CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640.0,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,62.94,0.007745472056743121
966,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011.0,East,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,0.004373798911763426
5309,CA-2018-131254,19/11/2018,21/11/2018,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095.0,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058,0.023762232160136097
8381,CA-2015-103527,09/09/2015,14/09/2015,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,0.0012391555140170093
5874,CA-2018-133095,04/06/2018,04/06/2018,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401.0,South,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08,0.013388680279375063
7900,CA-2018-128363,13/08/2018,18/08/2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32,0.002917366129449246
8325,CA-2018-144456,08/09/2018,09/09/2018,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012.0,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,0.007587952288012146
3529,CA-2017-130680,24/06/2017,29/06/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,San Diego,California,92024.0,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,38.24,0.004657584526858122
4706,CA-2017-158435,17/05/2017,18/05/2017,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708.0,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,0.001704713941599671
3080,CA-2018-101182,04/09/2018,05/09/2018,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307.0,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,12.96,0.001497187897081084
8308,CA-2017-128671,11/08/2017,16/08/2017,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,0.009573201436780318
2485,CA-2018-126067,28/08/2018,03/09/2018,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105.0,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,99.68,0.012338548487835227
6691,US-2018-165869,31/07/2018,05/08/2018,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,0.0020672594410598532
6557,CA-2015-137092,20/10/2015,22/10/2015,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,8.682,0.0009623707775325805
6544,US-2018-107888,16/11/2018,19/11/2018,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,0.00403875686398643
3843,CA-2015-101931,28/10/2015,31/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049.0,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,0.000775097274707976
2904,CA-2017-153577,27/06/2017,01/07/2017,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035.0,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,0.004560572351830155
9005,CA-2016-102855,05/04/2016,06/04/2016,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207.0,West,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,0.002857358598504113
1356,US-2015-160444,05/07/2015,05/07/2015,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,0.027477448419776684
622,US-2015-111171,26/12/2015,31/12/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,0.0009633709030483326
4443,US-2017-111290,22/07/2017,26/07/2017,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.2,0.003527442694058105
9098,US-2015-158365,12/04/2015,17/04/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401.0,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,0.003927492900358995
4922,CA-2018-114055,25/12/2018,29/12/2018,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810.0,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,0.011888492005746723
2408,CA-2018-144589,20/01/2018,25/01/2018,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,24.2,0.0029023642467129627
6699,CA-2018-145429,21/07/2018,25/07/2018,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024.0,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",16.34,0.0019197409274863998
6492,CA-2017-113845,20/11/2017,25/11/2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839.0,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.568,0.03607752772973009
6978,US-2017-119298,25/11/2017,28/11/2017,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401.0,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,0.007375425615914797
